Grid	Lat/Lon hddd.ddddd°
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Trackpoint	N31.47890 W109.02202		1790 m			0 m			177° true
Trackpoint	N31.47892 W109.02198		1793 m			5 m			57° true
Trackpoint	N31.47893 W109.02198		1794 m			1 m			0° true
Trackpoint	N31.47898 W109.02198		1795 m			5 m			357° true
Trackpoint	N31.47902 W109.02200		1797 m			5 m			339° true
Trackpoint	N31.47913 W109.02194		1797 m			14 m			25° true
Trackpoint	N31.47918 W109.02188		1797 m			7 m			45° true
Trackpoint	N31.47928 W109.02176		1799 m			17 m			44° true
Trackpoint	N31.47934 W109.02172		1800 m			7 m			38° true
Trackpoint	N31.47941 W109.02170		1799 m			9 m			13° true
Trackpoint	N31.47946 W109.02160		1799 m			11 m			59° true
Trackpoint	N31.47948 W109.02147		1799 m			12 m			84° true
Trackpoint	N31.47954 W109.02137		1800 m			12 m			54° true
Trackpoint	N31.47955 W109.02136		1800 m			1 m			29° true
Trackpoint	N31.47952 W109.02139		1803 m			4 m			218° true
Trackpoint	N31.47951 W109.02139		1804 m			1 m			213° true
Trackpoint	N31.47951 W109.02141		1804 m			2 m			251° true
Trackpoint	N31.47957 W109.02134		1805 m			9 m			44° true
Trackpoint	N31.47970 W109.02128		1805 m			16 m			21° true
Trackpoint	N31.47980 W109.02126		1805 m			11 m			10° true
Trackpoint	N31.47988 W109.02125		1805 m			9 m			7° true
Trackpoint	N31.47991 W109.02125		1805 m			3 m			10° true
Trackpoint	N31.48002 W109.02128		1806 m			13 m			344° true
Trackpoint	N31.48003 W109.02129		1806 m			1 m			335° true
Trackpoint	N31.48014 W109.02134		1805 m			13 m			338° true
Trackpoint	N31.48020 W109.02132		1805 m			7 m			18° true
Trackpoint	N31.48029 W109.02129		1804 m			11 m			14° true
Trackpoint	N31.48041 W109.02127		1804 m			13 m			9° true
Trackpoint	N31.48050 W109.02126		1804 m			11 m			5° true
Trackpoint	N31.48056 W109.02127		1804 m			7 m			355° true
Trackpoint	N31.48066 W109.02126		1804 m			11 m			1° true
Trackpoint	N31.48072 W109.02126		1805 m			6 m			359° true
Trackpoint	N31.48076 W109.02124		1804 m			4 m			25° true
Trackpoint	N31.48079 W109.02121		1803 m			5 m			38° true
Trackpoint	N31.48082 W109.02121		1802 m			3 m			4° true
Trackpoint	N31.48088 W109.02123		1801 m			7 m			343° true
Trackpoint	N31.48091 W109.02121		1801 m			4 m			26° true
Trackpoint	N31.48097 W109.02119		1800 m			7 m			17° true
Trackpoint	N31.48102 W109.02117		1801 m			7 m			14° true
Trackpoint	N31.48108 W109.02117		1801 m			6 m			359° true
Trackpoint	N31.48109 W109.02118		1801 m			1 m			330° true
Trackpoint	N31.48106 W109.02122		1801 m			5 m			225° true
Trackpoint	N31.48109 W109.02126		1804 m			5 m			314° true
Trackpoint	N31.48110 W109.02126		1803 m			1 m			325° true
Trackpoint	N31.48112 W109.02130		1805 m			4 m			307° true
Trackpoint	N31.48116 W109.02134		1807 m			6 m			309° true
Trackpoint	N31.48120 W109.02134		1806 m			5 m			1° true
Trackpoint	N31.48117 W109.02139		1807 m			6 m			242° true
Trackpoint	N31.48117 W109.02148		1810 m			8 m			268° true
Trackpoint	N31.48119 W109.02153		1812 m			5 m			291° true
Trackpoint	N31.48117 W109.02163		1814 m			10 m			257° true
Trackpoint	N31.48117 W109.02173		1815 m			9 m			272° true
Trackpoint	N31.48116 W109.02179		1817 m			7 m			264° true
Trackpoint	N31.48119 W109.02187		1817 m			8 m			288° true
Trackpoint	N31.48119 W109.02194		1819 m			6 m			275° true
Trackpoint	N31.48120 W109.02199		1819 m			5 m			288° true
Trackpoint	N31.48123 W109.02206		1818 m			7 m			291° true
Trackpoint	N31.48123 W109.02206		1816 m			0 m			320° true
Trackpoint	N31.48123 W109.02206		1819 m			0 m			240° true
Trackpoint	N31.48123 W109.02206		1819 m			0 m			281° true
Trackpoint	N31.48123 W109.02206		1818 m			0 m			296° true
Trackpoint	N31.48129 W109.02218		1818 m			14 m			303° true
Trackpoint	N31.48130 W109.02220		1818 m			2 m			295° true
Trackpoint	N31.48133 W109.02225		1816 m			6 m			307° true
Trackpoint	N31.48136 W109.02230		1816 m			5 m			298° true
Trackpoint	N31.48141 W109.02235		1815 m			7 m			320° true
Trackpoint	N31.48147 W109.02240		1815 m			8 m			324° true
Trackpoint	N31.48151 W109.02247		1815 m			7 m			307° true
Trackpoint	N31.48159 W109.02254		1815 m			12 m			321° true
Trackpoint	N31.48161 W109.02255		1816 m			2 m			335° true
Trackpoint	N31.48171 W109.02270		1815 m			18 m			308° true
Trackpoint	N31.48174 W109.02280		1816 m			11 m			291° true
Trackpoint	N31.48175 W109.02282		1815 m			2 m			298° true
Trackpoint	N31.48176 W109.02285		1817 m			3 m			289° true
Trackpoint	N31.48174 W109.02287		1816 m			2 m			229° true
Trackpoint	N31.48177 W109.02299		1816 m			12 m			281° true
Trackpoint	N31.48178 W109.02311		1817 m			11 m			276° true
Trackpoint	N31.48181 W109.02319		1818 m			9 m			294° true
Trackpoint	N31.48188 W109.02325		1818 m			10 m			326° true
Trackpoint	N31.48199 W109.02331		1818 m			12 m			336° true
Trackpoint	N31.48208 W109.02341		1818 m			14 m			318° true
Trackpoint	N31.48210 W109.02344		1818 m			4 m			308° true
Trackpoint	N31.48215 W109.02349		1818 m			6 m			319° true
Trackpoint	N31.48221 W109.02352		1818 m			8 m			335° true
Trackpoint	N31.48228 W109.02352		1819 m			7 m			1° true
Trackpoint	N31.48248 W109.02355		1818 m			22 m			353° true
Trackpoint	N31.48257 W109.02360		1818 m			11 m			333° true
Trackpoint	N31.48264 W109.02365		1818 m			9 m			331° true
Trackpoint	N31.48272 W109.02366		1818 m			9 m			352° true
Trackpoint	N31.48278 W109.02369		1818 m			8 m			338° true
Trackpoint	N31.48285 W109.02377		1819 m			10 m			317° true
Trackpoint	N31.48283 W109.02382		1819 m			5 m			247° true
Trackpoint	N31.48282 W109.02390		1820 m			8 m			262° true
Trackpoint	N31.48281 W109.02398		1821 m			7 m			263° true
Trackpoint	N31.48282 W109.02401		1821 m			4 m			285° true
Trackpoint	N31.48281 W109.02411		1822 m			10 m			260° true
Trackpoint	N31.48282 W109.02412		1822 m			1 m			335° true
Trackpoint	N31.48284 W109.02417		1822 m			5 m			294° true
Trackpoint	N31.48286 W109.02428		1823 m			11 m			283° true
Trackpoint	N31.48286 W109.02430		1823 m			1 m			267° true
Trackpoint	N31.48287 W109.02435		1823 m			5 m			284° true
Trackpoint	N31.48286 W109.02442		1825 m			6 m			262° true
Trackpoint	N31.48287 W109.02448		1825 m			7 m			282° true
Trackpoint	N31.48288 W109.02451		1823 m			2 m			294° true
Trackpoint	N31.48288 W109.02465		1822 m			14 m			271° true
Trackpoint	N31.48291 W109.02482		1819 m			17 m			282° true
Trackpoint	N31.48297 W109.02489		1819 m			8 m			315° true

Track	Swahili to Bu		0:00:00	11.6 km	0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.52111 W108.98100		1653 m
Trackpoint	N31.52098 W108.98105		1653 m			15 m			199° true
Trackpoint	N31.52064 W108.98114		1653 m			39 m			193° true
Trackpoint	N31.52040 W108.98128		1653 m			30 m			207° true
Trackpoint	N31.52022 W108.98140		1652 m			22 m			210° true
Trackpoint	N31.51988 W108.98151		1655 m			39 m			195° true
Trackpoint	N31.51973 W108.98157		1656 m			19 m			200° true
Trackpoint	N31.51950 W108.98187		1656 m			37 m			228° true
Trackpoint	N31.51937 W108.98219		1656 m			34 m			243° true
Trackpoint	N31.51903 W108.98250		1655 m			48 m			218° true
Trackpoint	N31.51886 W108.98267		1654 m			25 m			220° true
Trackpoint	N31.51871 W108.98266		1653 m			16 m			177° true
Trackpoint	N31.51868 W108.98263		1653 m			4 m			136° true
Trackpoint	N31.51851 W108.98236		1652 m			32 m			128° true
Trackpoint	N31.51846 W108.98220		1651 m			16 m			111° true
Trackpoint	N31.51854 W108.98202		1651 m			20 m			61° true
Trackpoint	N31.51857 W108.98194		1652 m			8 m			70° true
Trackpoint	N31.51848 W108.98181		1652 m			16 m			127° true
Trackpoint	N31.51837 W108.98174		1652 m			14 m			152° true
Trackpoint	N31.51826 W108.98157		1651 m			20 m			129° true
Trackpoint	N31.51819 W108.98135		1653 m			22 m			109° true
Trackpoint	N31.51825 W108.98116		1653 m			19 m			69° true
Trackpoint	N31.51832 W108.98110		1653 m			9 m			39° true
Trackpoint	N31.51847 W108.98099		1652 m			20 m			30° true
Trackpoint	N31.51855 W108.98083		1653 m			18 m			61° true
Trackpoint	N31.51854 W108.98057		1654 m			25 m			93° true
Trackpoint	N31.51854 W108.98053		1654 m			4 m			90° true
Trackpoint	N31.51877 W108.98025		1654 m			36 m			46° true
Trackpoint	N31.51911 W108.97982		1653 m			56 m			47° true
Trackpoint	N31.51915 W108.97976		1653 m			7 m			51° true
Trackpoint	N31.51937 W108.97965		1653 m			26 m			23° true
Trackpoint	N31.51942 W108.97949		1653 m			16 m			70° true
Trackpoint	N31.51933 W108.97912		1656 m			36 m			105° true
Trackpoint	N31.51932 W108.97884		1656 m			27 m			92° true
Trackpoint	N31.51938 W108.97867		1658 m			17 m			67° true
Trackpoint	N31.51933 W108.97850		1657 m			17 m			110° true
Trackpoint	N31.51919 W108.97821		1659 m			32 m			120° true
Trackpoint	N31.51907 W108.97814		1661 m			15 m			154° true
Trackpoint	N31.51889 W108.97805		1662 m			22 m			156° true
Trackpoint	N31.51872 W108.97809		1663 m			19 m			192° true
Trackpoint	N31.51861 W108.97800		1663 m			15 m			146° true
Trackpoint	N31.51844 W108.97788		1666 m			22 m			150° true
Trackpoint	N31.51827 W108.97785		1666 m			19 m			170° true
Trackpoint	N31.51799 W108.97780		1668 m			31 m			172° true
Trackpoint	N31.51781 W108.97775		1671 m			21 m			166° true
Trackpoint	N31.51779 W108.97774		1671 m			3 m			158° true
Trackpoint	N31.51759 W108.97769		1674 m			23 m			166° true
Trackpoint	N31.51742 W108.97760		1677 m			21 m			158° true
Trackpoint	N31.51738 W108.97758		1677 m			5 m			156° true
Trackpoint	N31.51688 W108.97737		1680 m			59 m			160° true
Trackpoint	N31.51685 W108.97736		1680 m			4 m			161° true
Trackpoint	N31.51662 W108.97721		1681 m			29 m			151° true
Trackpoint	N31.51634 W108.97709		1682 m			33 m			160° true
Trackpoint	N31.51592 W108.97698		1684 m			48 m			167° true
Trackpoint	N31.51572 W108.97698		1685 m			22 m			181° true
Trackpoint	N31.51553 W108.97698		1688 m			21 m			179° true
Trackpoint	N31.51521 W108.97696		1689 m			36 m			177° true
Trackpoint	N31.51497 W108.97700		1691 m			27 m			188° true
Trackpoint	N31.51494 W108.97699		1691 m			4 m			169° true
Trackpoint	N31.51477 W108.97686		1692 m			23 m			145° true
Trackpoint	N31.51461 W108.97677		1692 m			20 m			155° true
Trackpoint	N31.51451 W108.97673		1693 m			11 m			160° true
Trackpoint	N31.51434 W108.97655		1693 m			26 m			139° true
Trackpoint	N31.51405 W108.97645		1694 m			33 m			163° true
Trackpoint	N31.51379 W108.97638		1693 m			30 m			167° true
Trackpoint	N31.51361 W108.97623		1693 m			25 m			145° true
Trackpoint	N31.51338 W108.97614		1692 m			27 m			162° true
Trackpoint	N31.51321 W108.97621		1693 m			19 m			198° true
Trackpoint	N31.51318 W108.97624		1693 m			4 m			222° true
Trackpoint	N31.51295 W108.97665		1694 m			48 m			236° true
Trackpoint	N31.51262 W108.97732		1694 m			73 m			240° true
Trackpoint	N31.51261 W108.97737		1694 m			5 m			249° true
Trackpoint	N31.51253 W108.97771		1693 m			33 m			255° true
Trackpoint	N31.51239 W108.97784		1693 m			20 m			220° true
Trackpoint	N31.51225 W108.97806		1695 m			26 m			233° true
Trackpoint	N31.51205 W108.97833		1698 m			34 m			228° true
Trackpoint	N31.51191 W108.97842		1698 m			18 m			209° true
Trackpoint	N31.51173 W108.97865		1699 m			29 m			227° true
Trackpoint	N31.51147 W108.97890		1702 m			37 m			219° true
Trackpoint	N31.51117 W108.97911		1702 m			38 m			212° true
Trackpoint	N31.51105 W108.97921		1703 m			17 m			216° true
Trackpoint	N31.51067 W108.97949		1704 m			50 m			212° true
Trackpoint	N31.51041 W108.97967		1705 m			33 m			209° true
Trackpoint	N31.51017 W108.97965		1706 m			26 m			177° true
Trackpoint	N31.51016 W108.97960		1706 m			5 m			103° true
Trackpoint	N31.51017 W108.97908		1706 m			50 m			89° true
Trackpoint	N31.51018 W108.97839		1704 m			65 m			89° true
Trackpoint	N31.51013 W108.97756		1703 m			80 m			94° true
Trackpoint	N31.51006 W108.97682		1702 m			70 m			97° true
Trackpoint	N31.50999 W108.97624		1701 m			56 m			98° true
Trackpoint	N31.50998 W108.97579		1700 m			42 m			92° true
Trackpoint	N31.50994 W108.97555		1699 m			24 m			100° true
Trackpoint	N31.50973 W108.97512		1698 m			46 m			120° true
Trackpoint	N31.50932 W108.97456		1697 m			71 m			130° true
Trackpoint	N31.50895 W108.97422		1696 m			52 m			142° true
Trackpoint	N31.50854 W108.97385		1697 m			57 m			142° true
Trackpoint	N31.50829 W108.97376		1697 m			30 m			163° true
Trackpoint	N31.50787 W108.97377		1696 m			46 m			181° true
Trackpoint	N31.50759 W108.97380		1694 m			32 m			185° true
Trackpoint	N31.50745 W108.97376		1693 m			16 m			169° true
Trackpoint	N31.50729 W108.97373		1691 m			18 m			170° true
Trackpoint	N31.50718 W108.97372		1688 m			12 m			176° true
Trackpoint	N31.50701 W108.97361		1685 m			22 m			152° true
Trackpoint	N31.50678 W108.97356		1683 m			26 m			170° true
Trackpoint	N31.50671 W108.97357		1681 m			8 m			184° true
Trackpoint	N31.50650 W108.97358		1680 m			24 m			183° true
Trackpoint	N31.50621 W108.97347		1679 m			34 m			161° true
Trackpoint	N31.50609 W108.97356		1682 m			15 m			213° true
Trackpoint	N31.50590 W108.97375		1682 m			28 m			221° true
Trackpoint	N31.50581 W108.97410		1681 m			35 m			254° true
Trackpoint	N31.50562 W108.97434		1681 m			31 m			227° true
Trackpoint	N31.50560 W108.97445		1681 m			10 m			259° true
Trackpoint	N31.50558 W108.97451		1681 m			7 m			247° true
Trackpoint	N31.50537 W108.97482		1682 m			37 m			232° true
Trackpoint	N31.50517 W108.97500		1682 m			28 m			217° true
Trackpoint	N31.50516 W108.97510		1683 m			10 m			263° true
Trackpoint	N31.50520 W108.97516		1682 m			8 m			309° true
Trackpoint	N31.50521 W108.97517		1682 m			1 m			303° true
Trackpoint	N31.50507 W108.97542		1683 m			28 m			236° true
Trackpoint	N31.50506 W108.97543		1685 m			2 m			241° true
Trackpoint	N31.50507 W108.97544		1683 m			1 m			311° true
Trackpoint	N31.50498 W108.97562		1683 m			19 m			240° true
Trackpoint	N31.50489 W108.97574		1684 m			15 m			229° true
Trackpoint	N31.50472 W108.97592		1685 m			26 m			222° true
Trackpoint	N31.50446 W108.97616		1686 m			37 m			218° true
Trackpoint	N31.50421 W108.97636		1686 m			34 m			214° true
Trackpoint	N31.50407 W108.97653		1686 m			23 m			227° true
Trackpoint	N31.50381 W108.97663		1688 m			30 m			197° true
Trackpoint	N31.50371 W108.97669		1690 m			13 m			208° true
Trackpoint	N31.50368 W108.97683		1690 m			14 m			257° true
Trackpoint	N31.50355 W108.97711		1689 m			31 m			241° true
Trackpoint	N31.50334 W108.97735		1691 m			32 m			224° true
Trackpoint	N31.50318 W108.97744		1691 m			20 m			205° true
Trackpoint	N31.50302 W108.97755		1691 m			21 m			211° true
Trackpoint	N31.50278 W108.97777		1692 m			34 m			217° true
Trackpoint	N31.50272 W108.97785		1692 m			10 m			231° true
Trackpoint	N31.50256 W108.97803		1692 m			25 m			222° true
Trackpoint	N31.50244 W108.97831		1692 m			30 m			244° true
Trackpoint	N31.50224 W108.97850		1692 m			28 m			219° true
Trackpoint	N31.50201 W108.97885		1693 m			41 m			232° true
Trackpoint	N31.50173 W108.97908		1693 m			38 m			216° true
Trackpoint	N31.50148 W108.97931		1693 m			36 m			217° true
Trackpoint	N31.50120 W108.97953		1694 m			37 m			214° true
Trackpoint	N31.50101 W108.97978		1694 m			32 m			228° true
Trackpoint	N31.50085 W108.98009		1695 m			35 m			238° true
Trackpoint	N31.50081 W108.98029		1696 m			20 m			256° true
Trackpoint	N31.50074 W108.98040		1694 m			13 m			233° true
Trackpoint	N31.50060 W108.98058		1695 m			23 m			228° true
Trackpoint	N31.50042 W108.98096		1697 m			42 m			241° true
Trackpoint	N31.50017 W108.98104		1697 m			28 m			195° true
Trackpoint	N31.49998 W108.98108		1695 m			22 m			190° true
Trackpoint	N31.49977 W108.98129		1698 m			31 m			221° true
Trackpoint	N31.49948 W108.98144		1699 m			35 m			204° true
Trackpoint	N31.49918 W108.98155		1699 m			35 m			197° true
Trackpoint	N31.49901 W108.98153		1699 m			19 m			175° true
Trackpoint	N31.49872 W108.98160		1702 m			32 m			191° true
Trackpoint	N31.49859 W108.98187		1702 m			30 m			240° true
Trackpoint	N31.49851 W108.98195		1704 m			12 m			220° true
Trackpoint	N31.49838 W108.98201		1705 m			15 m			203° true
Trackpoint	N31.49813 W108.98211		1706 m			30 m			199° true
Trackpoint	N31.49790 W108.98226		1706 m			29 m			208° true
Trackpoint	N31.49789 W108.98227		1706 m			1 m			213° true
Trackpoint	N31.49766 W108.98240		1709 m			28 m			206° true
Trackpoint	N31.49748 W108.98264		1708 m			30 m			228° true
Trackpoint	N31.49731 W108.98288		1709 m			30 m			230° true
Trackpoint	N31.49717 W108.98318		1711 m			33 m			242° true
Trackpoint	N31.49716 W108.98344		1710 m			24 m			266° true
Trackpoint	N31.49715 W108.98347		1710 m			3 m			244° true
Trackpoint	N31.49689 W108.98383		1712 m			45 m			230° true
Trackpoint	N31.49688 W108.98391		1711 m			8 m			264° true
Trackpoint	N31.49674 W108.98414		1712 m			26 m			235° true
Trackpoint	N31.49667 W108.98437		1712 m			23 m			250° true
Trackpoint	N31.49640 W108.98446		1712 m			32 m			197° true
Trackpoint	N31.49627 W108.98450		1715 m			15 m			195° true
Trackpoint	N31.49601 W108.98451		1715 m			29 m			181° true
Trackpoint	N31.49570 W108.98463		1716 m			36 m			199° true
Trackpoint	N31.49564 W108.98462		1717 m			7 m			172° true
Trackpoint	N31.49559 W108.98463		1717 m			6 m			189° true
Trackpoint	N31.49530 W108.98473		1714 m			33 m			197° true
Trackpoint	N31.49519 W108.98475		1716 m			12 m			187° true
Trackpoint	N31.49507 W108.98481		1717 m			15 m			205° true
Trackpoint	N31.49500 W108.98484		1718 m			8 m			196° true
Trackpoint	N31.49498 W108.98488		1716 m			5 m			241° true
Trackpoint	N31.49497 W108.98490		1717 m			2 m			242° true
Trackpoint	N31.49496 W108.98493		1716 m			3 m			243° true
Trackpoint	N31.49493 W108.98502		1717 m			9 m			247° true
Trackpoint	N31.49480 W108.98528		1717 m			29 m			240° true
Trackpoint	N31.49474 W108.98542		1718 m			15 m			245° true
Trackpoint	N31.49473 W108.98543		1718 m			1 m			222° true
Trackpoint	N31.49460 W108.98554		1718 m			18 m			214° true
Trackpoint	N31.49439 W108.98578		1718 m			32 m			225° true
Trackpoint	N31.49410 W108.98608		1719 m			44 m			221° true
Trackpoint	N31.49386 W108.98611		1721 m			26 m			186° true
Trackpoint	N31.49384 W108.98611		1722 m			2 m			180° true
Trackpoint	N31.49369 W108.98618		1721 m			18 m			202° true
Trackpoint	N31.49357 W108.98622		1723 m			14 m			194° true
Trackpoint	N31.49344 W108.98628		1723 m			16 m			203° true
Trackpoint	N31.49332 W108.98637		1723 m			16 m			213° true
Trackpoint	N31.49326 W108.98641		1723 m			8 m			204° true
Trackpoint	N31.49316 W108.98651		1723 m			14 m			222° true
Trackpoint	N31.49301 W108.98688		1725 m			39 m			244° true
Trackpoint	N31.49297 W108.98717		1725 m			28 m			262° true
Trackpoint	N31.49298 W108.98724		1726 m			7 m			277° true
Trackpoint	N31.49303 W108.98761		1726 m			35 m			280° true
Trackpoint	N31.49285 W108.98784		1727 m			30 m			228° true
Trackpoint	N31.49259 W108.98816		1730 m			42 m			226° true
Trackpoint	N31.49239 W108.98838		1731 m			31 m			224° true
Trackpoint	N31.49223 W108.98864		1730 m			29 m			234° true
Trackpoint	N31.49197 W108.98885		1733 m			36 m			215° true
Trackpoint	N31.49196 W108.98886		1733 m			2 m			210° true
Trackpoint	N31.49171 W108.98918		1736 m			41 m			228° true
Trackpoint	N31.49152 W108.98936		1736 m			27 m			218° true
Trackpoint	N31.49131 W108.98930		1736 m			23 m			165° true
Trackpoint	N31.49104 W108.98922		1736 m			31 m			166° true
Trackpoint	N31.49077 W108.98919		1734 m			30 m			175° true
Trackpoint	N31.49048 W108.98923		1732 m			33 m			187° true
Trackpoint	N31.49027 W108.98918		1732 m			24 m			169° true
Trackpoint	N31.48998 W108.98912		1730 m			32 m			170° true
Trackpoint	N31.48972 W108.98906		1729 m			30 m			167° true
Trackpoint	N31.48946 W108.98898		1728 m			30 m			167° true
Trackpoint	N31.48919 W108.98890		1727 m			32 m			166° true
Trackpoint	N31.48913 W108.98889		1726 m			6 m			164° true
Trackpoint	N31.48881 W108.98880		1724 m			37 m			167° true
Trackpoint	N31.48860 W108.98868		1721 m			25 m			154° true
Trackpoint	N31.48842 W108.98837		1719 m			35 m			125° true
Trackpoint	N31.48830 W108.98809		1718 m			30 m			116° true
Trackpoint	N31.48832 W108.98794		1716 m			14 m			82° true
Trackpoint	N31.48835 W108.98757		1717 m			36 m			84° true
Trackpoint	N31.48835 W108.98750		1716 m			6 m			89° true
Trackpoint	N31.48832 W108.98734		1716 m			16 m			102° true
Trackpoint	N31.48832 W108.98705		1714 m			27 m			90° true
Trackpoint	N31.48831 W108.98667		1713 m			36 m			92° true
Trackpoint	N31.48830 W108.98636		1711 m			30 m			93° true
Trackpoint	N31.48830 W108.98634		1711 m			1 m			93° true
Trackpoint	N31.48824 W108.98609		1707 m			25 m			106° true
Trackpoint	N31.48833 W108.98582		1706 m			28 m			69° true
Trackpoint	N31.48833 W108.98573		1704 m			8 m			89° true
Trackpoint	N31.48811 W108.98559		1702 m			27 m			151° true
Trackpoint	N31.48783 W108.98555		1700 m			32 m			174° true
Trackpoint	N31.48782 W108.98557		1701 m			1 m			253° true
Trackpoint	N31.48783 W108.98542		1700 m			14 m			84° true
Trackpoint	N31.48805 W108.98512		1698 m			38 m			50° true
Trackpoint	N31.48808 W108.98510		1700 m			3 m			32° true
Trackpoint	N31.48816 W108.98504		1700 m			10 m			30° true
Trackpoint	N31.48818 W108.98500		1699 m			4 m			58° true
Trackpoint	N31.48818 W108.98498		1697 m			2 m			74° true
Trackpoint	N31.48819 W108.98490		1698 m			8 m			81° true
Trackpoint	N31.48820 W108.98485		1699 m			4 m			88° true
Trackpoint	N31.48818 W108.98481		1701 m			4 m			106° true
Trackpoint	N31.48818 W108.98481		1701 m			0 m			128° true
Trackpoint	N31.48818 W108.98481		1701 m			0 m			128° true
Trackpoint	N31.48811 W108.98440		1700 m			40 m			102° true
Trackpoint	N31.48811 W108.98442		1701 m			2 m			279° true
Trackpoint	N31.48818 W108.98434		1698 m			11 m			40° true
Trackpoint	N31.48824 W108.98429		1697 m			8 m			43° true
Trackpoint	N31.48824 W108.98428		1697 m			1 m			47° true
Trackpoint	N31.48821 W108.98406		1696 m			21 m			101° true
Trackpoint	N31.48806 W108.98388		1695 m			24 m			135° true
Trackpoint	N31.48800 W108.98385		1697 m			7 m			155° true
Trackpoint	N31.48800 W108.98385		1694 m			0 m			83° true
Trackpoint	N31.48790 W108.98369		1694 m			18 m			128° true
Trackpoint	N31.48784 W108.98359		1694 m			12 m			124° true
Trackpoint	N31.48782 W108.98357		1694 m			3 m			128° true
Trackpoint	N31.48782 W108.98357		1695 m			0 m			165° true
Trackpoint	N31.48765 W108.98344		1695 m			22 m			148° true
Trackpoint	N31.48751 W108.98329		1694 m			22 m			138° true
Trackpoint	N31.48732 W108.98310		1694 m			28 m			140° true
Trackpoint	N31.48721 W108.98298		1693 m			16 m			136° true
Trackpoint	N31.48720 W108.98267		1692 m			30 m			93° true
Trackpoint	N31.48719 W108.98260		1692 m			7 m			94° true
Trackpoint	N31.48719 W108.98255		1692 m			5 m			93° true
Trackpoint	N31.48720 W108.98240		1691 m			14 m			85° true
Trackpoint	N31.48721 W108.98226		1691 m			14 m			89° true
Trackpoint	N31.48716 W108.98209		1691 m			16 m			109° true
Trackpoint	N31.48716 W108.98207		1690 m			2 m			77° true
Trackpoint	N31.48724 W108.98191		1690 m			17 m			59° true
Trackpoint	N31.48735 W108.98165		1690 m			28 m			65° true
Trackpoint	N31.48740 W108.98152		1688 m			13 m			66° true
Trackpoint	N31.48741 W108.98149		1687 m			3 m			63° true
Trackpoint	N31.48747 W108.98134		1690 m			15 m			66° true
Trackpoint	N31.48747 W108.98133		1689 m			1 m			75° true
Trackpoint	N31.48757 W108.98115		1690 m			21 m			57° true
Trackpoint	N31.48763 W108.98108		1688 m			9 m			42° true
Trackpoint	N31.48766 W108.98103		1688 m			6 m			62° true
Trackpoint	N31.48773 W108.98098		1687 m			9 m			27° true
Trackpoint	N31.48782 W108.98079		1688 m			20 m			63° true
Trackpoint	N31.48791 W108.98054		1687 m			26 m			66° true
Trackpoint	N31.48806 W108.98037		1686 m			23 m			46° true
Trackpoint	N31.48820 W108.98009		1686 m			31 m			59° true
Trackpoint	N31.48823 W108.97996		1687 m			13 m			72° true
Trackpoint	N31.48824 W108.97994		1687 m			2 m			71° true
Trackpoint	N31.48832 W108.97954		1686 m			40 m			77° true
Trackpoint	N31.48833 W108.97951		1686 m			3 m			75° true
Trackpoint	N31.48832 W108.97929		1685 m			21 m			91° true
Trackpoint	N31.48831 W108.97919		1685 m			10 m			100° true
Trackpoint	N31.48822 W108.97880		1684 m			38 m			104° true
Trackpoint	N31.48822 W108.97876		1682 m			4 m			97° true
Trackpoint	N31.48821 W108.97875		1684 m			1 m			133° true
Trackpoint	N31.48832 W108.97849		1684 m			28 m			63° true
Trackpoint	N31.48827 W108.97826		1684 m			22 m			104° true
Trackpoint	N31.48829 W108.97819		1683 m			7 m			78° true
Trackpoint	N31.48833 W108.97784		1683 m			33 m			83° true
Trackpoint	N31.48840 W108.97762		1682 m			23 m			68° true
Trackpoint	N31.48859 W108.97719		1682 m			46 m			63° true
Trackpoint	N31.48863 W108.97709		1682 m			11 m			61° true
Trackpoint	N31.48874 W108.97698		1681 m			16 m			39° true
Trackpoint	N31.48874 W108.97693		1682 m			5 m			92° true
Trackpoint	N31.48877 W108.97693		1680 m			3 m			353° true
Trackpoint	N31.48880 W108.97686		1681 m			8 m			61° true
Trackpoint	N31.48882 W108.97678		1681 m			7 m			76° true
Trackpoint	N31.48902 W108.97673		1683 m			23 m			13° true
Trackpoint	N31.48933 W108.97684		1680 m			36 m			343° true
Trackpoint	N31.48953 W108.97702		1681 m			28 m			322° true
Trackpoint	N31.48975 W108.97721		1679 m			30 m			323° true
Trackpoint	N31.48990 W108.97727		1680 m			18 m			342° true
Trackpoint	N31.49041 W108.97745		1679 m			59 m			343° true
Trackpoint	N31.49047 W108.97751		1680 m			9 m			320° true
Trackpoint	N31.49047 W108.97751		1680 m			0 m			0° true
Trackpoint	N31.49047 W108.97751		1680 m			0 m			348° true
Trackpoint	N31.49064 W108.97770		1688 m			26 m			315° true
Trackpoint	N31.49079 W108.97772		1688 m			18 m			355° true
Trackpoint	N31.49092 W108.97774		1686 m			15 m			352° true
Trackpoint	N31.49094 W108.97774		1685 m			2 m			346° true
Trackpoint	N31.49097 W108.97773		1688 m			4 m			11° true
Trackpoint	N31.49115 W108.97766		1686 m			21 m			19° true
