Grid	Lat/Lon hddd.ddddd°
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Trackpoint	N31.37477 W110.39527	8/4/2014 6:03:04 PM 	1649 m			1 m	0:00:01	4 kph	34° true
Trackpoint	N31.37478 W110.39527	8/4/2014 6:03:05 PM 	1649 m			1 m	0:00:01	3 kph	25° true
Trackpoint	N31.37481 W110.39524	8/4/2014 6:03:09 PM 	1650 m			5 m	0:00:04	4 kph	44° true
Trackpoint	N31.37486 W110.39513	8/4/2014 6:03:42 PM 	1650 m			11 m	0:00:33	1.2 kph	62° true
Trackpoint	N31.37491 W110.39505	8/4/2014 6:04:00 PM 	1650 m			10 m	0:00:18	2 kph	54° true
Trackpoint	N31.37491 W110.39486	8/4/2014 6:04:12 PM 	1650 m			17 m	0:00:12	5 kph	88° true
Trackpoint	N31.37470 W110.39487	8/4/2014 6:04:16 PM 	1650 m			24 m	0:00:04	22 kph	182° true
Trackpoint	N31.37470 W110.39486	8/4/2014 6:04:20 PM 	1649 m			1 m	0:00:04	0.9 kph	71° true
Trackpoint	N31.37475 W110.39467	8/4/2014 6:04:42 PM 	1649 m			19 m	0:00:22	3 kph	72° true
Trackpoint	N31.37466 W110.39434	8/4/2014 6:05:29 PM 	1649 m			34 m	0:00:47	3 kph	108° true
Trackpoint	N31.37444 W110.39376	8/4/2014 6:06:11 PM 	1647 m			60 m	0:00:42	5 kph	115° true
Trackpoint	N31.37436 W110.39360	8/4/2014 6:06:31 PM 	1647 m			18 m	0:00:20	3 kph	119° true
Trackpoint	N31.37422 W110.39339	8/4/2014 6:06:56 PM 	1647 m			25 m	0:00:25	4 kph	129° true
Trackpoint	N31.37411 W110.39317	8/4/2014 6:07:27 PM 	1647 m			24 m	0:00:31	3 kph	120° true
Trackpoint	N31.37400 W110.39295	8/4/2014 6:07:55 PM 	1647 m			24 m	0:00:28	3 kph	119° true
Trackpoint	N31.37404 W110.39288	8/4/2014 6:08:32 PM 	1648 m			8 m	0:00:37	0.8 kph	54° true
Trackpoint	N31.37407 W110.39278	8/4/2014 6:08:42 PM 	1646 m			10 m	0:00:10	4 kph	73° true
Trackpoint	N31.37409 W110.39263	8/4/2014 6:08:56 PM 	1646 m			15 m	0:00:14	4 kph	77° true

Track	ACTIVE LOG 104	8/4/2014 6:09:04 PM 	0:00:01	0 m	0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.37409 W110.39263	8/4/2014 6:09:04 PM 	1646 m
Trackpoint	N31.37409 W110.39263	8/4/2014 6:09:05 PM 	1646 m			0 m	0:00:01	0 kph	0° true

Track	ACTIVE LOG 105	8/4/2014 6:09:12 PM 	0:14:03	755 m	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.37412 W110.39242	8/4/2014 6:09:12 PM 	1646 m
Trackpoint	N31.37409 W110.39235	8/4/2014 6:09:17 PM 	1646 m			8 m	0:00:05	5 kph	116° true
Trackpoint	N31.37405 W110.39215	8/4/2014 6:09:45 PM 	1646 m			19 m	0:00:28	2 kph	101° true
Trackpoint	N31.37409 W110.39214	8/4/2014 6:09:49 PM 	1645 m			4 m	0:00:04	3 kph	28° true
Trackpoint	N31.37410 W110.39211	8/4/2014 6:09:52 PM 	1645 m			3 m	0:00:03	4 kph	46° true
Trackpoint	N31.37409 W110.39189	8/4/2014 6:10:17 PM 	1644 m			21 m	0:00:25	3 kph	94° true
Trackpoint	N31.37402 W110.39163	8/4/2014 6:10:40 PM 	1643 m			26 m	0:00:23	4 kph	109° true
Trackpoint	N31.37413 W110.39152	8/4/2014 6:10:52 PM 	1642 m			16 m	0:00:12	5 kph	41° true
Trackpoint	N31.37409 W110.39141	8/4/2014 6:11:15 PM 	1643 m			11 m	0:00:23	2 kph	109° true
Trackpoint	N31.37430 W110.39147	8/4/2014 6:11:33 PM 	1643 m			23 m	0:00:18	5 kph	347° true
Trackpoint	N31.37410 W110.39148	8/4/2014 6:11:35 PM 	1644 m			22 m	0:00:02	40 kph	183° true
Trackpoint	N31.37416 W110.39146	8/4/2014 6:11:43 PM 	1644 m			6 m	0:00:08	3 kph	13° true
Trackpoint	N31.37430 W110.39144	8/4/2014 6:11:54 PM 	1647 m			17 m	0:00:11	5 kph	7° true
Trackpoint	N31.37431 W110.39144	8/4/2014 6:11:55 PM 	1647 m			0 m	0:00:01	0.8 kph	4° true
Trackpoint	N31.37426 W110.39144	8/4/2014 6:12:29 PM 	1645 m			6 m	0:00:34	0.6 kph	184° true
Trackpoint	N31.37434 W110.39150	8/4/2014 6:12:36 PM 	1644 m			10 m	0:00:07	5 kph	329° true
Trackpoint	N31.37437 W110.39152	8/4/2014 6:13:03 PM 	1644 m			4 m	0:00:27	0.6 kph	338° true
Trackpoint	N31.37437 W110.39152	8/4/2014 6:13:05 PM 	1643 m			0 m	0:00:02	0.2 kph	90° true
Trackpoint	N31.37438 W110.39150	8/4/2014 6:13:26 PM 	1643 m			1 m	0:00:21	0.2 kph	49° true
Trackpoint	N31.37440 W110.39151	8/4/2014 6:15:41 PM 	1644 m			2 m	0:02:15	0.1 kph	356° true
Trackpoint	N31.37552 W110.39121	8/4/2014 6:15:45 PM 	1644 m			128 m	0:00:04	115 kph	13° true
Trackpoint	N31.37559 W110.39085	8/4/2014 6:15:47 PM 	1644 m			35 m	0:00:02	63 kph	77° true
Trackpoint	N31.37449 W110.39143	8/4/2014 6:15:54 PM 	1644 m			134 m	0:00:07	69 kph	204° true
Trackpoint	N31.37452 W110.39141	8/4/2014 6:15:56 PM 	1644 m			3 m	0:00:02	6 kph	34° true
Trackpoint	N31.37446 W110.39135	8/4/2014 6:16:00 PM 	1643 m			8 m	0:00:04	7 kph	135° true
Trackpoint	N31.37447 W110.39134	8/4/2014 6:16:02 PM 	1644 m			1 m	0:00:02	1.3 kph	36° true
Trackpoint	N31.37446 W110.39138	8/4/2014 6:16:41 PM 	1644 m			3 m	0:00:39	0.3 kph	251° true
Trackpoint	N31.37440 W110.39147	8/4/2014 6:16:58 PM 	1644 m			11 m	0:00:17	2 kph	235° true
Trackpoint	N31.37438 W110.39156	8/4/2014 6:18:06 PM 	1646 m			9 m	0:01:08	0.5 kph	252° true
Trackpoint	N31.37453 W110.39150	8/4/2014 6:19:32 PM 	1647 m			17 m	0:01:26	0.7 kph	17° true
Trackpoint	N31.37473 W110.39153	8/4/2014 6:19:54 PM 	1647 m			22 m	0:00:22	4 kph	353° true
Trackpoint	N31.37476 W110.39154	8/4/2014 6:19:57 PM 	1647 m			4 m	0:00:03	5 kph	354° true
Trackpoint	N31.37497 W110.39158	8/4/2014 6:20:17 PM 	1647 m			23 m	0:00:20	4 kph	350° true
Trackpoint	N31.37513 W110.39148	8/4/2014 6:20:37 PM 	1646 m			21 m	0:00:20	4 kph	27° true
Trackpoint	N31.37525 W110.39134	8/4/2014 6:21:05 PM 	1645 m			19 m	0:00:28	2 kph	43° true
Trackpoint	N31.37537 W110.39115	8/4/2014 6:21:32 PM 	1644 m			22 m	0:00:27	3 kph	54° true
Trackpoint	N31.37553 W110.39108	8/4/2014 6:21:58 PM 	1642 m			20 m	0:00:26	3 kph	21° true
Trackpoint	N31.37569 W110.39098	8/4/2014 6:22:21 PM 	1641 m			20 m	0:00:23	3 kph	29° true
Trackpoint	N31.37581 W110.39089	8/4/2014 6:22:42 PM 	1642 m			16 m	0:00:21	3 kph	32° true
Trackpoint	N31.37610 W110.39084	8/4/2014 6:23:08 PM 	1641 m			33 m	0:00:26	5 kph	8° true
Trackpoint	N31.37610 W110.39078	8/4/2014 6:23:15 PM 	1643 m			6 m	0:00:07	3 kph	86° true

Track	ACTIVE LOG 106	8/7/2014 10:29:43 AM 	0:13:14	355 m	2 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.56674 W108.98215	8/7/2014 10:29:43 AM 	1560 m
Trackpoint	N31.56674 W108.98215	8/7/2014 10:29:44 AM 	1560 m			0 m	0:00:01	0.1 kph	180° true
Trackpoint	N31.56674 W108.98215	8/7/2014 10:29:45 AM 	1560 m			0 m	0:00:01	0.1 kph	180° true
Trackpoint	N31.56669 W108.98220	8/7/2014 10:30:09 AM 	1560 m			7 m	0:00:24	1.1 kph	220° true
Trackpoint	N31.56658 W108.98233	8/7/2014 10:30:34 AM 	1559 m			17 m	0:00:25	2 kph	226° true
Trackpoint	N31.56658 W108.98246	8/7/2014 10:31:03 AM 	1558 m			12 m	0:00:29	1.5 kph	269° true
Trackpoint	N31.56650 W108.98251	8/7/2014 10:31:28 AM 	1559 m			10 m	0:00:25	1.4 kph	210° true
Trackpoint	N31.56644 W108.98263	8/7/2014 10:32:06 AM 	1560 m			14 m	0:00:38	1.3 kph	238° true
Trackpoint	N31.56635 W108.98281	8/7/2014 10:32:43 AM 	1560 m			19 m	0:00:37	2 kph	239° true
Trackpoint	N31.56630 W108.98286	8/7/2014 10:33:21 AM 	1559 m			7 m	0:00:38	0.7 kph	227° true
Trackpoint	N31.56629 W108.98291	8/7/2014 10:33:53 AM 	1559 m			5 m	0:00:32	0.5 kph	250° true
Trackpoint	N31.56623 W108.98297	8/7/2014 10:34:18 AM 	1559 m			8 m	0:00:25	1.2 kph	222° true
Trackpoint	N31.56619 W108.98304	8/7/2014 10:34:45 AM 	1560 m			8 m	0:00:27	1.1 kph	235° true
Trackpoint	N31.56609 W108.98310	8/7/2014 10:35:05 AM 	1561 m			13 m	0:00:20	2 kph	209° true
Trackpoint	N31.56611 W108.98318	8/7/2014 10:35:41 AM 	1559 m			7 m	0:00:36	0.7 kph	282° true
Trackpoint	N31.56616 W108.98312	8/7/2014 10:36:36 AM 	1562 m			8 m	0:00:55	0.5 kph	44° true
Trackpoint	N31.56620 W108.98309	8/7/2014 10:37:43 AM 	1561 m			5 m	0:01:07	0.3 kph	27° true
Trackpoint	N31.56622 W108.98307	8/7/2014 10:38:25 AM 	1560 m			3 m	0:00:42	0.3 kph	47° true
Trackpoint	N31.56623 W108.98305	8/7/2014 10:38:31 AM 	1562 m			2 m	0:00:06	1.2 kph	61° true
Trackpoint	N31.56633 W108.98285	8/7/2014 10:39:43 AM 	1561 m			21 m	0:01:12	1.1 kph	59° true
Trackpoint	N31.56648 W108.98267	8/7/2014 10:40:10 AM 	1560 m			24 m	0:00:27	3 kph	45° true
Trackpoint	N31.56659 W108.98251	8/7/2014 10:40:28 AM 	1560 m			20 m	0:00:18	4 kph	52° true
Trackpoint	N31.56663 W108.98245	8/7/2014 10:40:37 AM 	1561 m			7 m	0:00:09	3 kph	50° true
Trackpoint	N31.56672 W108.98225	8/7/2014 10:41:00 AM 	1560 m			21 m	0:00:23	3 kph	63° true
Trackpoint	N31.56684 W108.98212	8/7/2014 10:41:22 AM 	1560 m			19 m	0:00:22	3 kph	41° true
Trackpoint	N31.56682 W108.98195	8/7/2014 10:41:44 AM 	1559 m			17 m	0:00:22	3 kph	99° true
Trackpoint	N31.56686 W108.98171	8/7/2014 10:42:09 AM 	1560 m			23 m	0:00:25	3 kph	78° true
Trackpoint	N31.56690 W108.98158	8/7/2014 10:42:21 AM 	1558 m			13 m	0:00:12	4 kph	73° true
Trackpoint	N31.56698 W108.98150	8/7/2014 10:42:31 AM 	1557 m			12 m	0:00:10	4 kph	39° true
Trackpoint	N31.56715 W108.98143	8/7/2014 10:42:48 AM 	1556 m			20 m	0:00:17	4 kph	19° true
Trackpoint	N31.56716 W108.98140	8/7/2014 10:42:50 AM 	1557 m			3 m	0:00:02	5 kph	73° true
Trackpoint	N31.56720 W108.98134	8/7/2014 10:42:57 AM 	1557 m			8 m	0:00:07	4 kph	50° true

Track	ACTIVE LOG 107	8/7/2014 1:40:09 PM 	0:50:06	2.2 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.55652 W109.00498	8/7/2014 1:40:09 PM 	1713 m
Trackpoint	N31.55652 W109.00497	8/7/2014 1:40:10 PM 	1713 m			1 m	0:00:01	4 kph	102° true
Trackpoint	N31.55651 W109.00495	8/7/2014 1:40:11 PM 	1713 m			1 m	0:00:01	4 kph	109° true
Trackpoint	N31.55642 W109.00459	8/7/2014 1:40:42 PM 	1712 m			36 m	0:00:31	4 kph	106° true
Trackpoint	N31.55641 W109.00428	8/7/2014 1:41:07 PM 	1712 m			29 m	0:00:25	4 kph	92° true
Trackpoint	N31.55642 W109.00401	8/7/2014 1:41:31 PM 	1713 m			25 m	0:00:24	4 kph	90° true
Trackpoint	N31.55638 W109.00388	8/7/2014 1:41:47 PM 	1714 m			13 m	0:00:16	3 kph	110° true
Trackpoint	N31.55642 W109.00421	8/7/2014 1:41:49 PM 	1715 m			31 m	0:00:02	57 kph	278° true
Trackpoint	N31.55637 W109.00364	8/7/2014 1:41:51 PM 	1714 m			55 m	0:00:02	98 kph	96° true
Trackpoint	N31.55636 W109.00379	8/7/2014 1:41:54 PM 	1714 m			15 m	0:00:03	18 kph	267° true
Trackpoint	N31.55626 W109.00349	8/7/2014 1:42:21 PM 	1713 m			31 m	0:00:27	4 kph	112° true
Trackpoint	N31.55627 W109.00341	8/7/2014 1:42:29 PM 	1715 m			8 m	0:00:08	4 kph	75° true
Trackpoint	N31.55626 W109.00322	8/7/2014 1:42:48 PM 	1713 m			18 m	0:00:19	3 kph	97° true
Trackpoint	N31.55630 W109.00319	8/7/2014 1:43:01 PM 	1716 m			5 m	0:00:13	1.5 kph	33° true
Trackpoint	N31.55629 W109.00312	8/7/2014 1:43:08 PM 	1714 m			6 m	0:00:07	3 kph	93° true
Trackpoint	N31.55625 W109.00306	8/7/2014 1:43:13 PM 	1713 m			8 m	0:00:05	6 kph	129° true
Trackpoint	N31.55612 W109.00275	8/7/2014 1:43:39 PM 	1711 m			33 m	0:00:26	5 kph	116° true
Trackpoint	N31.55611 W109.00261	8/7/2014 1:43:54 PM 	1710 m			13 m	0:00:15	3 kph	93° true
Trackpoint	N31.55608 W109.00257	8/7/2014 1:43:57 PM 	1712 m			5 m	0:00:03	6 kph	132° true
Trackpoint	N31.55592 W109.00231	8/7/2014 1:44:20 PM 	1710 m			31 m	0:00:23	5 kph	126° true
Trackpoint	N31.55581 W109.00211	8/7/2014 1:44:36 PM 	1707 m			23 m	0:00:16	5 kph	123° true
Trackpoint	N31.55578 W109.00197	8/7/2014 1:44:49 PM 	1707 m			13 m	0:00:13	4 kph	104° true
Trackpoint	N31.55556 W109.00181	8/7/2014 1:45:13 PM 	1706 m			29 m	0:00:24	4 kph	148° true
Trackpoint	N31.55543 W109.00151	8/7/2014 1:45:39 PM 	1706 m			32 m	0:00:26	4 kph	116° true
Trackpoint	N31.55521 W109.00127	8/7/2014 1:46:03 PM 	1706 m			34 m	0:00:24	5 kph	137° true
Trackpoint	N31.55517 W109.00126	8/7/2014 1:46:06 PM 	1706 m			4 m	0:00:03	5 kph	175° true
Trackpoint	N31.55508 W109.00118	8/7/2014 1:46:14 PM 	1704 m			13 m	0:00:08	6 kph	145° true
Trackpoint	N31.55486 W109.00102	8/7/2014 1:46:39 PM 	1705 m			29 m	0:00:25	4 kph	147° true
Trackpoint	N31.55478 W109.00093	8/7/2014 1:47:06 PM 	1704 m			13 m	0:00:27	2 kph	137° true
Trackpoint	N31.55480 W109.00086	8/7/2014 1:47:55 PM 	1704 m			7 m	0:00:49	0.5 kph	66° true
Trackpoint	N31.55462 W109.00054	8/7/2014 1:48:21 PM 	1704 m			37 m	0:00:26	5 kph	123° true
Trackpoint	N31.55447 W109.00033	8/7/2014 1:48:43 PM 	1705 m			27 m	0:00:22	4 kph	131° true
Trackpoint	N31.55439 W109.00016	8/7/2014 1:49:02 PM 	1705 m			18 m	0:00:19	3 kph	116° true
Trackpoint	N31.55435 W109.00005	8/7/2014 1:49:10 PM 	1704 m			11 m	0:00:08	5 kph	113° true
Trackpoint	N31.55421 W108.99983	8/7/2014 1:49:32 PM 	1701 m			27 m	0:00:22	4 kph	128° true
Trackpoint	N31.55418 W108.99974	8/7/2014 1:49:39 PM 	1700 m			9 m	0:00:07	5 kph	108° true
Trackpoint	N31.55407 W108.99951	8/7/2014 1:50:04 PM 	1698 m			25 m	0:00:25	4 kph	119° true
Trackpoint	N31.55400 W108.99940	8/7/2014 1:50:16 PM 	1697 m			14 m	0:00:12	4 kph	128° true
Trackpoint	N31.55391 W108.99941	8/7/2014 1:50:22 PM 	1697 m			9 m	0:00:06	5 kph	188° true
Trackpoint	N31.55381 W108.99937	8/7/2014 1:50:49 PM 	1698 m			12 m	0:00:27	2 kph	164° true
Trackpoint	N31.55381 W108.99934	8/7/2014 1:51:13 PM 	1695 m			3 m	0:00:24	0.5 kph	90° true
Trackpoint	N31.55374 W108.99934	8/7/2014 1:51:37 PM 	1695 m			8 m	0:00:24	1.2 kph	178° true
Trackpoint	N31.55366 W108.99925	8/7/2014 1:51:47 PM 	1694 m			12 m	0:00:10	4 kph	138° true
Trackpoint	N31.55366 W108.99921	8/7/2014 1:51:50 PM 	1693 m			4 m	0:00:03	5 kph	92° true
Trackpoint	N31.55354 W108.99890	8/7/2014 1:52:15 PM 	1692 m			33 m	0:00:25	5 kph	115° true
Trackpoint	N31.55332 W108.99869	8/7/2014 1:52:39 PM 	1689 m			31 m	0:00:24	5 kph	141° true
Trackpoint	N31.55308 W108.99862	8/7/2014 1:52:59 PM 	1688 m			27 m	0:00:20	5 kph	165° true
Trackpoint	N31.55296 W108.99854	8/7/2014 1:53:10 PM 	1687 m			16 m	0:00:11	5 kph	152° true
Trackpoint	N31.55290 W108.99852	8/7/2014 1:53:16 PM 	1687 m			7 m	0:00:06	4 kph	168° true
Trackpoint	N31.55284 W108.99850	8/7/2014 1:53:22 PM 	1686 m			7 m	0:00:06	4 kph	164° true
Trackpoint	N31.55273 W108.99840	8/7/2014 1:53:40 PM 	1684 m			16 m	0:00:18	3 kph	140° true
Trackpoint	N31.55272 W108.99838	8/7/2014 1:53:42 PM 	1686 m			1 m	0:00:02	2 kph	118° true
Trackpoint	N31.55272 W108.99838	8/7/2014 1:53:43 PM 	1684 m			1 m	0:00:01	2 kph	130° true
Trackpoint	N31.55267 W108.99831	8/7/2014 1:53:55 PM 	1682 m			9 m	0:00:12	3 kph	127° true
Trackpoint	N31.55258 W108.99828	8/7/2014 1:54:12 PM 	1679 m			11 m	0:00:17	2 kph	167° true
Trackpoint	N31.55256 W108.99829	8/7/2014 1:54:14 PM 	1679 m			2 m	0:00:02	4 kph	195° true
Trackpoint	N31.55245 W108.99836	8/7/2014 1:54:29 PM 	1680 m			14 m	0:00:15	3 kph	210° true
Trackpoint	N31.55232 W108.99830	8/7/2014 1:54:46 PM 	1679 m			15 m	0:00:17	3 kph	157° true
Trackpoint	N31.55229 W108.99817	8/7/2014 1:55:07 PM 	1678 m			12 m	0:00:21	2 kph	105° true
Trackpoint	N31.55228 W108.99810	8/7/2014 1:55:12 PM 	1679 m			7 m	0:00:05	5 kph	99° true
Trackpoint	N31.55215 W108.99792	8/7/2014 1:55:29 PM 	1678 m			23 m	0:00:17	5 kph	132° true
Trackpoint	N31.55211 W108.99793	8/7/2014 1:55:32 PM 	1679 m			4 m	0:00:03	5 kph	190° true
Trackpoint	N31.55189 W108.99796	8/7/2014 1:55:54 PM 	1677 m			25 m	0:00:22	4 kph	187° true
Trackpoint	N31.55186 W108.99797	8/7/2014 1:55:57 PM 	1677 m			3 m	0:00:03	4 kph	189° true
Trackpoint	N31.55170 W108.99792	8/7/2014 1:56:20 PM 	1678 m			18 m	0:00:23	3 kph	165° true
Trackpoint	N31.55162 W108.99776	8/7/2014 1:56:38 PM 	1677 m			17 m	0:00:18	3 kph	120° true
Trackpoint	N31.55154 W108.99779	8/7/2014 1:56:47 PM 	1676 m			10 m	0:00:09	4 kph	196° true
Trackpoint	N31.55145 W108.99784	8/7/2014 1:56:57 PM 	1677 m			11 m	0:00:10	4 kph	205° true
Trackpoint	N31.55118 W108.99757	8/7/2014 1:57:24 PM 	1677 m			40 m	0:00:27	5 kph	139° true
Trackpoint	N31.55116 W108.99753	8/7/2014 1:57:32 PM 	1677 m			4 m	0:00:08	2 kph	114° true
Trackpoint	N31.55094 W108.99737	8/7/2014 1:57:55 PM 	1679 m			28 m	0:00:23	4 kph	149° true
Trackpoint	N31.55085 W108.99730	8/7/2014 1:58:06 PM 	1681 m			12 m	0:00:11	4 kph	146° true
Trackpoint	N31.55078 W108.99731	8/7/2014 1:58:33 PM 	1682 m			8 m	0:00:27	1.1 kph	186° true
Trackpoint	N31.55076 W108.99726	8/7/2014 1:58:54 PM 	1681 m			6 m	0:00:21	1.0 kph	124° true
Trackpoint	N31.55073 W108.99727	8/7/2014 1:59:20 PM 	1681 m			3 m	0:00:26	0.5 kph	197° true
Trackpoint	N31.55088 W108.99729	8/7/2014 1:59:24 PM 	1681 m			17 m	0:00:04	16 kph	354° true
Trackpoint	N31.55087 W108.99733	8/7/2014 1:59:47 PM 	1681 m			4 m	0:00:23	0.6 kph	242° true
Trackpoint	N31.55082 W108.99734	8/7/2014 2:00:20 PM 	1681 m			5 m	0:00:33	0.6 kph	191° true
Trackpoint	N31.55084 W108.99738	8/7/2014 2:01:07 PM 	1681 m			4 m	0:00:47	0.3 kph	295° true
Trackpoint	N31.55091 W108.99743	8/7/2014 2:01:25 PM 	1680 m			10 m	0:00:18	2 kph	327° true
Trackpoint	N31.55084 W108.99743	8/7/2014 2:01:53 PM 	1680 m			8 m	0:00:28	1.0 kph	175° true
Trackpoint	N31.55084 W108.99740	8/7/2014 2:01:56 PM 	1680 m			2 m	0:00:03	3 kph	100° true
Trackpoint	N31.55077 W108.99732	8/7/2014 2:02:19 PM 	1680 m			11 m	0:00:23	2 kph	135° true
Trackpoint	N31.55074 W108.99736	8/7/2014 2:02:42 PM 	1681 m			5 m	0:00:23	0.7 kph	234° true
Trackpoint	N31.55076 W108.99735	8/7/2014 2:03:12 PM 	1681 m			1 m	0:00:30	0.2 kph	31° true
Trackpoint	N31.55074 W108.99737	8/7/2014 2:03:40 PM 	1681 m			2 m	0:00:28	0.3 kph	221° true
Trackpoint	N31.55078 W108.99735	8/7/2014 2:04:00 PM 	1681 m			5 m	0:00:20	0.9 kph	26° true
Trackpoint	N31.55078 W108.99732	8/7/2014 2:04:11 PM 	1681 m			3 m	0:00:11	0.8 kph	79° true
Trackpoint	N31.55079 W108.99723	8/7/2014 2:04:45 PM 	1680 m			9 m	0:00:34	0.9 kph	88° true
Trackpoint	N31.55079 W108.99724	8/7/2014 2:05:10 PM 	1681 m			1 m	0:00:25	0.2 kph	296° true
Trackpoint	N31.55080 W108.99735	8/7/2014 2:05:31 PM 	1680 m			10 m	0:00:21	2 kph	276° true
Trackpoint	N31.55083 W108.99727	8/7/2014 2:06:20 PM 	1681 m			8 m	0:00:49	0.6 kph	68° true
Trackpoint	N31.55082 W108.99726	8/7/2014 2:06:46 PM 	1681 m			1 m	0:00:26	0.2 kph	128° true
Trackpoint	N31.55081 W108.99721	8/7/2014 2:06:59 PM 	1681 m			5 m	0:00:13	1.4 kph	102° true
Trackpoint	N31.55073 W108.99695	8/7/2014 2:07:18 PM 	1680 m			26 m	0:00:19	5 kph	110° true
Trackpoint	N31.55074 W108.99690	8/7/2014 2:07:22 PM 	1680 m			5 m	0:00:04	4 kph	86° true
Trackpoint	N31.55065 W108.99677	8/7/2014 2:07:42 PM 	1678 m			16 m	0:00:20	3 kph	129° true
Trackpoint	N31.55066 W108.99669	8/7/2014 2:07:56 PM 	1675 m			7 m	0:00:14	2 kph	76° true
Trackpoint	N31.55063 W108.99664	8/7/2014 2:08:04 PM 	1674 m			7 m	0:00:08	3 kph	122° true
Trackpoint	N31.55060 W108.99651	8/7/2014 2:08:17 PM 	1672 m			13 m	0:00:13	4 kph	105° true
Trackpoint	N31.55052 W108.99637	8/7/2014 2:08:29 PM 	1673 m			16 m	0:00:12	5 kph	126° true
Trackpoint	N31.55038 W108.99633	8/7/2014 2:08:43 PM 	1673 m			16 m	0:00:14	4 kph	165° true
Trackpoint	N31.55028 W108.99633	8/7/2014 2:08:53 PM 	1674 m			12 m	0:00:10	4 kph	183° true
Trackpoint	N31.55009 W108.99601	8/7/2014 2:09:20 PM 	1672 m			37 m	0:00:27	5 kph	124° true
Trackpoint	N31.54992 W108.99591	8/7/2014 2:09:45 PM 	1672 m			21 m	0:00:25	3 kph	154° true
Trackpoint	N31.54979 W108.99581	8/7/2014 2:09:58 PM 	1673 m			17 m	0:00:13	5 kph	145° true
Trackpoint	N31.54971 W108.99571	8/7/2014 2:10:11 PM 	1672 m			13 m	0:00:13	4 kph	131° true
Trackpoint	N31.54957 W108.99547	8/7/2014 2:10:34 PM 	1672 m			28 m	0:00:23	4 kph	126° true
Trackpoint	N31.54950 W108.99548	8/7/2014 2:10:40 PM 	1672 m			8 m	0:00:06	5 kph	186° true
Trackpoint	N31.54945 W108.99552	8/7/2014 2:10:45 PM 	1670 m			6 m	0:00:05	5 kph	215° true
Trackpoint	N31.54938 W108.99554	8/7/2014 2:11:05 PM 	1670 m			8 m	0:00:20	1.4 kph	193° true
Trackpoint	N31.54936 W108.99561	8/7/2014 2:11:12 PM 	1670 m			7 m	0:00:07	4 kph	256° true
Trackpoint	N31.54928 W108.99560	8/7/2014 2:11:32 PM 	1674 m			10 m	0:00:20	2 kph	175° true
Trackpoint	N31.54924 W108.99554	8/7/2014 2:11:44 PM 	1677 m			7 m	0:00:12	2 kph	126° true
Trackpoint	N31.54920 W108.99547	8/7/2014 2:12:04 PM 	1678 m			7 m	0:00:20	1.3 kph	122° true
Trackpoint	N31.54917 W108.99546	8/7/2014 2:12:17 PM 	1677 m			4 m	0:00:13	1.0 kph	156° true
Trackpoint	N31.54915 W108.99546	8/7/2014 2:12:44 PM 	1678 m			2 m	0:00:27	0.3 kph	176° true
Trackpoint	N31.54914 W108.99542	8/7/2014 2:13:17 PM 	1676 m			3 m	0:00:33	0.4 kph	120° true
Trackpoint	N31.54918 W108.99540	8/7/2014 2:13:54 PM 	1678 m			5 m	0:00:37	0.5 kph	27° true
Trackpoint	N31.54913 W108.99553	8/7/2014 2:15:23 PM 	1678 m			13 m	0:01:29	0.5 kph	245° true
Trackpoint	N31.54913 W108.99547	8/7/2014 2:16:13 PM 	1678 m			6 m	0:00:50	0.4 kph	87° true
Trackpoint	N31.54913 W108.99547	8/7/2014 2:17:12 PM 	1677 m			0 m	0:00:59	0.0 kph	283° true
Trackpoint	N31.54913 W108.99547	8/7/2014 2:17:21 PM 	1678 m			0 m	0:00:09	0.1 kph	32° true
Trackpoint	N31.54917 W108.99547	8/7/2014 2:18:01 PM 	1680 m			4 m	0:00:40	0.4 kph	356° true
Trackpoint	N31.54915 W108.99541	8/7/2014 2:18:30 PM 	1679 m			6 m	0:00:29	0.7 kph	111° true
Trackpoint	N31.54910 W108.99540	8/7/2014 2:19:21 PM 	1678 m			6 m	0:00:51	0.4 kph	168° true
Trackpoint	N31.54911 W108.99539	8/7/2014 2:19:59 PM 	1678 m			1 m	0:00:38	0.1 kph	62° true
Trackpoint	N31.54909 W108.99525	8/7/2014 2:20:26 PM 	1681 m			14 m	0:00:27	2 kph	99° true
Trackpoint	N31.54907 W108.99514	8/7/2014 2:20:36 PM 	1683 m			11 m	0:00:10	4 kph	100° true
Trackpoint	N31.54898 W108.99496	8/7/2014 2:20:59 PM 	1685 m			19 m	0:00:23	3 kph	122° true
Trackpoint	N31.54894 W108.99493	8/7/2014 2:21:06 PM 	1686 m			5 m	0:00:07	3 kph	144° true
